Train Dataset,Train LLM,Test Dataset,Test LLM,Accuracy,F1 Score,AUROC,AI Recall (label=0),Human Recall (label=1)
xquad,qwen3,xquad,llama3,0.5333333333333333,0.676923076923077,0.8654320987654321,0.08888888888888889,0.9777777777777777
